accx,accy,accz
-0.21,-1.102,-1.682
-0.212,-0.959,-2.212
-0.112,-0.84,-2.663
-0.056,-0.636,-3.023
-0.074,-0.519,-3.426
-0.045,-0.392,-3.573
-0.087,-0.217,-3.657
-0.086,-0.134,-3.853
-0.051,-0.044,-3.893
-0.035,0.073,-3.857
-0.06,0.205,-3.772
-0.015,0.322,-3.602
0.051,0.42,-3.306
0.148,0.518,-2.96
0.231,0.6,-2.666
0.321,0.636,-2.303
0.422,0.672,-1.885
0.472,0.75,-1.534
0.67,0.705,-1.238
0.821,0.628,-0.932
1.007,0.567,-0.563
1.084,0.547,-0.141
1.057,0.49,0.157
0.987,0.461,0.348
0.84,0.522,0.49
0.626,0.611,0.633
0.514,0.725,0.739
0.436,0.804,0.834
0.445,0.842,0.868
0.563,0.791,0.997
0.832,0.736,1.222
1.172,0.439,1.632
1.215,0.299,1.801
1.002,0.286,2.044
0.472,0.584,1.985
0.106,0.802,1.997
-0.325,0.91,2.073
-0.325,0.91,2.073
0.288,0.24,1.803
0.944,-0.018,1.839
1.53,-0.237,2.165
2.015,-0.594,2.653
2.382,-1.108,3.105
2.798,-1.972,3.468
2.691,-2.416,3.639
1.901,-2.606,3.707
0.755,-2.495,3.422
-0.249,-2.364,2.798
-0.716,-2.385,2.249
-1.352,-1.719,0.846
-1.352,-1.719,0.846
-0.842,-1.207,-0.672
-0.842,-1.207,-0.672
-0.208,-1.099,-1.301
0.316,-0.949,-1.755
0.616,-0.815,-2.121
0.867,-0.74,-2.292
0.996,-0.723,-2.351
0.989,-0.715,-2.247
0.522,-0.736,-1.87
0.522,-0.736,-1.87
-0.251,-0.695,-1.857
-0.251,-0.695,-1.857
-0.794,-0.637,-2.13
-1.047,-0.557,-2.5
-1.264,-0.522,-2.839
-1.423,-0.426,-3.208
-1.598,-0.245,-3.485
-1.812,-0.043,-3.754
-1.835,0.113,-3.821
-1.761,0.23,-3.83
-1.721,0.452,-3.863
-1.66,0.668,-3.77
-1.574,0.798,-3.621
-1.447,0.89,-3.441
-1.447,0.89,-3.441
-1.215,0.95,-2.962
-1.091,0.928,-2.648
-0.982,0.843,-2.295
-0.914,0.769,-1.852
-0.812,0.657,-1.451
-0.658,0.422,-0.989
-0.565,0.286,-0.513
-0.507,0.207,-0.074
-0.605,0.263,0.419
-0.704,0.32,0.847
-0.758,0.305,1.288
-0.807,0.325,1.657
-0.81,0.363,1.91
-0.805,0.44,2.051
-0.678,0.487,2.115
-0.488,0.494,2.041
-0.205,0.443,1.923
-0.05,0.396,1.743
-0.12,0.548,1.479
-0.425,0.808,1.246
-0.695,0.996,1.186
-0.816,0.894,1.136
-0.715,0.657,1.104
-0.559,0.444,1.084
-0.418,0.298,1.177
-0.25,0.128,1.403
0.02,-0.148,1.775
0.241,-0.56,2.066
0.406,-0.981,2.159
0.436,-1.329,2.197
0.255,-1.436,1.977
-0.362,-1.322,1.504
-0.969,-1.077,0.86
-1.311,-0.998,0.22
-1.543,-0.886,-0.582
-1.822,-0.592,-1.341
-1.896,-0.394,-1.793
-1.9,-0.298,-2.29
-1.629,-0.361,-2.361
-1.368,-0.403,-2.464
-1.159,-0.506,-2.216
-0.884,-0.715,-1.847
-0.662,-0.947,-1.381
-0.537,-1.043,-0.968
-0.487,-1.071,-0.791
-0.422,-1.106,-0.666
-0.395,-1.13,-0.768
-0.427,-1.098,-0.984
-0.423,-1.006,-1.368
-0.392,-0.932,-1.759
-0.337,-0.819,-2.176
-0.277,-0.597,-2.555
-0.179,-0.434,-2.86
-0.081,-0.282,-3.074
0.005,-0.144,-3.174
0.103,-0.048,-3.211
0.133,0.099,-3.184
0.168,0.235,-3.108
0.236,0.333,-2.928
0.284,0.4,-2.616
0.385,0.477,-2.304
0.446,0.523,-1.946
0.537,0.532,-1.617
0.546,0.551,-1.265
0.645,0.513,-1.016
0.692,0.485,-0.794
0.734,0.493,-0.645
0.794,0.467,-0.434
0.765,0.459,-0.22
0.677,0.544,-0.106
0.499,0.567,-0.03
0.295,0.658,0.008
0.111,0.698,0.094
0.012,0.729,0.209
0.001,0.751,0.364
0.121,0.687,0.594
0.288,0.597,0.8
0.451,0.485,1.131
0.657,0.283,1.479
0.846,0.173,1.798
0.668,0.341,1.936
0.339,0.683,2.026
0.345,0.63,2.453
0.645,0.321,2.887
1.025,0.009,3.134
1.231,-0.139,3.362
1.5,-0.444,3.621
1.5,-0.444,3.621
2.067,-1.472,4.351
1.971,-1.631,4.274
1.649,-2.024,4.25
1.259,-2.064,3.753
1.259,-2.064,3.753
0.446,-1.542,2.063
0.4,-1.385,1.209
0.437,-1.226,0.339
0.434,-1.116,-0.131
0.513,-0.926,-0.75
0.85,-0.78,-1.311
1.254,-0.727,-1.742
1.632,-0.686,-2.075
1.811,-0.561,-2.269
1.835,-0.54,-2.339
1.714,-0.534,-2.318
1.453,-0.621,-2.331
1.032,-0.665,-2.304
0.548,-0.665,-2.297
0.06,-0.652,-2.389
-0.311,-0.639,-2.56
-0.652,-0.584,-2.812
-0.951,-0.441,-3.12
-1.304,-0.236,-3.594
-1.304,-0.236,-3.594
-1.626,0.154,-4.058
-1.709,0.404,-4.15
-1.709,0.404,-4.15
-1.685,0.659,-4.192
-1.685,0.659,-4.192
-1.622,0.875,-3.759
-1.604,0.958,-3.356
-1.604,0.958,-3.356
-1.491,1.013,-2.883
-1.35,1.063,-2.473
-1.212,1.01,-2.088
-1.089,1.006,-1.766
-0.95,0.913,-1.439
-0.811,0.824,-1.02
-0.749,0.663,-0.531
-0.725,0.512,-0.056
-0.711,0.344,0.387
-0.862,0.355,0.808
-1.078,0.444,1.138
-1.255,0.527,1.388
-1.369,0.599,1.605
-1.457,0.675,1.743
-1.437,0.72,1.734
-1.355,0.764,1.71
-1.179,0.784,1.715
-0.941,0.768,1.715
-0.815,0.686,1.667
-0.846,0.78,1.487
-0.95,0.907,1.387
-0.93,0.787,1.324
-0.732,0.485,1.246
-0.62,0.253,1.211
-0.552,0.181,1.308
-0.527,0.097,1.442
-0.428,-0.019,1.571
-0.376,-0.229,1.818
-0.294,-0.52,1.954
-0.1,-0.869,2.101
-0.1,-0.869,2.101
-0.082,-1.131,2.197
-0.47,-1.589,1.926
-0.947,-1.572,1.431
-1.455,-1.458,0.882
-1.788,-1.386,0.218
-1.887,-1.343,-0.404
-2.079,-1.124,-1.096
-2.145,-0.85,-1.562
-2.182,-0.713,-1.89
-2.125,-0.694,-2.122
-1.926,-0.776,-2.266
-1.721,-0.94,-2.08
-1.521,-1.082,-1.759
-1.268,-1.22,-1.32
-0.999,-1.315,-0.941
-0.833,-1.333,-0.636
-0.632,-1.333,-0.426
-0.381,-1.357,-0.374
-0.272,-1.261,-0.651
-0.202,-1.096,-0.941
-0.136,-0.913,-1.401
-0.036,-0.747,-1.902
0.064,-0.616,-2.313
0.176,-0.429,-2.588
0.232,-0.261,-2.851
0.285,-0.107,-2.981
0.297,0.058,-3.015
0.3,0.224,-2.983
0.376,0.324,-2.919
0.399,0.433,-2.795
0.375,0.511,-2.686
0.319,0.639,-2.61
0.303,0.735,-2.555
0.283,0.764,-2.474
0.298,0.829,-2.391
0.377,0.833,-2.271
0.487,0.842,-2.101
0.597,0.779,-1.798
0.734,0.652,-1.502
0.765,0.593,-1.139
0.702,0.612,-0.838
0.53,0.636,-0.553
0.389,0.663,-0.452
0.27,0.646,-0.309
0.182,0.666,-0.186
0.185,0.675,-0.069
0.292,0.598,0.039
0.354,0.47,0.233
0.485,0.327,0.502
0.735,0.113,0.835
0.913,-0.067,1.203
0.849,-0.054,1.523
0.576,0.171,1.774
0.348,0.358,2.075
0.44,0.262,2.478
0.783,-0.002,2.989
1.039,-0.071,3.313
1.039,-0.071,3.313
1.559,-0.203,3.864
1.881,-0.506,4.258
2.114,-0.837,4.489
2.226,-1.116,4.551
2.13,-1.393,4.468
1.925,-1.54,4.044
1.486,-1.389,3.116
1.073,-1.226,2.081
0.828,-1.078,1.181
0.644,-0.912,0.257
0.451,-0.735,-0.762
0.393,-0.626,-1.418
0.581,-0.446,-2.099
0.581,-0.446,-2.099
0.857,-0.363,-2.576
1.033,-0.457,-2.621
1.065,-0.558,-2.319
0.942,-0.66,-2.125
0.779,-0.696,-2.003
0.476,-0.783,-1.803
0.082,-0.863,-1.69
-0.303,-0.856,-1.725
-0.63,-0.824,-1.899
-0.908,-0.722,-2.213
-1.069,-0.597,-2.576
-1.224,-0.464,-2.972
-1.317,-0.299,-3.191
-1.4,-0.18,-3.424
-1.437,-0.014,-3.642
-1.459,0.149,-3.703
-1.432,0.257,-3.634
-1.376,0.423,-3.595
-1.345,0.522,-3.463
-1.332,0.654,-3.241
-1.284,0.694,-3.013
-1.153,0.807,-2.508
-1.153,0.807,-2.508
-1.091,0.785,-2.204
-0.966,0.719,-1.931
-0.873,0.549,-1.258
-0.873,0.549,-1.258
-0.757,0.41,-0.905
-0.728,0.242,-0.476
-0.733,0.142,0.035
-0.829,0.144,0.408
-1.097,0.254,0.786
-1.202,0.241,1.075
-1.356,0.344,1.188
-1.379,0.436,1.257
-1.328,0.52,1.21
-1.191,0.593,1.209
-1.025,0.63,1.242
-0.742,0.582,1.344
-0.475,0.478,1.451
-0.468,0.49,1.479
-0.744,0.726,1.47
-0.946,0.758,1.546
-0.963,0.557,1.687
-0.765,0.242,1.738
-0.545,0.063,1.894
-0.438,-0.024,2.227
-0.408,-0.239,2.538
-0.371,-0.412,2.7
-0.415,-0.579,2.913
-0.389,-0.995,3.232
-0.303,-1.343,3.467
-0.174,-1.758,3.379
-0.304,-1.873,3.186
-0.691,-1.747,2.564
-1.143,-1.507,1.652
-1.399,-1.372,0.721
-1.518,-1.193,-0.026
-1.836,-0.839,-0.855
-2.008,-0.555,-1.553
-2.017,-0.344,-2.014
-1.855,-0.214,-2.277
-1.574,-0.302,-2.293
-1.079,-0.475,-2.131
-0.694,-0.549,-1.691
-0.305,-0.681,-1.191
0.035,-0.849,-0.663
0.288,-1.018,-0.223
0.321,-1.136,0.068
0.231,-1.111,0.118
0.091,-1.061,-0.076
0.016,-1.035,-0.517
0.007,-0.968,-1.078
0.042,-0.842,-1.753
0.103,-0.684,-2.309
0.115,-0.53,-2.746
0.112,-0.456,-3.206
0.026,-0.322,-3.391
0.03,-0.252,-3.691
0.059,-0.162,-3.883
0.06,-0.032,-3.971
0.005,0.085,-4.011
-0.002,0.199,-4.004
-0.046,0.311,-3.946
-0.038,0.367,-3.806
0.003,0.462,-3.628
0.095,0.523,-3.324
0.259,0.52,-2.948
0.406,0.55,-2.734
0.526,0.599,-2.388
0.6,0.548,-2.038
0.616,0.547,-1.714
0.633,0.578,-1.508
0.529,0.672,-1.367
0.355,0.798,-1.137
0.196,0.901,-0.932
0.171,0.938,-0.741
0.204,0.919,-0.548
0.275,0.896,-0.394
0.402,0.823,-0.103
0.402,0.823,-0.103
0.75,0.538,0.548
0.96,0.352,0.891
0.972,0.23,1.314
0.925,0.116,1.695
0.719,0.093,1.911
0.435,0.226,2.176
0.345,0.217,2.497
0.612,-0.034,2.846
0.973,-0.206,3.128
1.015,-0.199,3.318
1.282,-0.395,3.575
1.459,-0.686,3.869
1.655,-0.962,4.293
1.743,-1.26,4.593
1.633,-1.51,4.59
1.429,-1.677,4.367
1.125,-1.746,3.685
0.788,-1.599,2.535
0.498,-1.405,1.572
0.461,-1.237,0.886
0.28,-0.939,-0.098
0.246,-0.713,-0.951
0.307,-0.626,-1.48
0.44,-0.483,-1.908
0.57,-0.404,-2.127
0.7,-0.407,-2.062
0.825,-0.448,-1.887
0.87,-0.561,-1.637
0.866,-0.639,-1.339
0.805,-0.706,-1.1
0.62,-0.75,-0.993
0.332,-0.773,-0.949
0.048,-0.764,-1.054
-0.324,-0.634,-1.583
-0.501,-0.533,-2.093
-0.605,-0.401,-2.561
-0.605,-0.401,-2.561
-0.759,-0.151,-3.096
-0.909,0.072,-3.562
-1.018,0.146,-3.68
-1.101,0.285,-3.731
-1.145,0.308,-3.659
-1.2,0.407,-3.607
-1.19,0.433,-3.362
-1.142,0.492,-3.129
-1.112,0.555,-2.917
-1.066,0.568,-2.697
-1.029,0.554,-2.463
-1.008,0.533,-2.305
-0.953,0.497,-2.115
-0.888,0.382,-1.751
-0.834,0.377,-1.442
-0.748,0.153,-0.588
-0.748,0.153,-0.588
-0.732,0.032,-0.128
-0.761,-0.068,0.181
-0.992,0.05,0.556
-1.184,0.032,0.904
-1.485,0.18,1.336
-1.485,0.18,1.336
-1.414,0.366,1.482
-1.225,0.426,1.462
-0.992,0.476,1.414
-0.755,0.436,1.472
-0.755,0.436,1.472
-0.567,0.309,1.475
-0.644,0.387,1.466
-0.952,0.691,1.464
-1.202,0.82,1.458
-1.205,0.697,1.507
-1.039,0.5,1.488
-0.829,0.38,1.505
-0.697,0.331,1.598
-0.648,0.257,1.872
-0.648,0.257,1.872
-0.393,-0.317,2.327
-0.154,-0.717,2.554
0.123,-1.171,2.859
0.107,-1.423,2.845
-0.009,-1.682,2.705
-0.417,-1.692,2.13
-1.156,-1.483,1.341
-1.544,-1.243,0.455
-1.647,-1.283,-0.203
-1.82,-0.943,-1.049
-1.953,-0.485,-1.832
-1.796,-0.285,-2.24
-1.433,-0.274,-2.535
-1.148,-0.232,-2.584
-0.738,-0.368,-2.33
-0.324,-0.613,-1.949
-0.074,-0.815,-1.53
0.079,-0.917,-1.025
0.286,-1.147,-0.578
0.371,-1.283,-0.262
0.381,-1.266,-0.154
0.304,-1.173,-0.292
0.289,-1.043,-0.681
0.251,-0.889,-1.229
0.288,-0.712,-1.84
0.213,-0.562,-2.393
0.187,-0.395,-2.836
0.202,-0.266,-3.196
0.234,-0.119,-3.396
0.263,-0.004,-3.393
0.322,0.1,-3.303
0.396,0.193,-3.115
0.461,0.268,-2.913
0.506,0.349,-2.707
0.525,0.46,-2.51
0.496,0.552,-2.336
0.471,0.641,-2.174
0.503,0.684,-1.99
0.515,0.695,-1.78
0.518,0.754,-1.623
0.504,0.699,-1.52
0.523,0.634,-1.229
0.466,0.641,-0.964
0.355,0.665,-0.773
0.238,0.666,-0.58
0.079,0.761,-0.384
-0.057,0.836,-0.156
-0.049,0.865,0.093
0.003,0.859,0.229
0.116,0.857,0.315
0.261,0.834,0.417
0.378,0.683,0.496
0.583,0.544,0.69
0.698,0.275,0.905
0.797,0.1,1.129
0.698,-0.024,1.353
0.381,0.087,1.452
-0.084,0.335,1.413
-0.292,0.411,1.469
0.067,0.143,1.454
0.44,-0.025,1.439
0.714,-0.028,1.555
0.904,-0.014,1.835
1.045,-0.247,2.16
1.047,-0.553,2.366
1.032,-0.883,2.72
0.992,-1.109,3.006
0.918,-1.269,2.807
0.772,-1.34,2.497
0.499,-1.163,1.963
0.326,-1.097,1.268
0.193,-0.961,0.549
0.062,-0.808,-0.037
0.042,-0.64,-0.661
0.047,-0.482,-1.165
0.126,-0.357,-1.314
0.224,-0.328,-1.353
0.457,-0.326,-1.308
0.743,-0.387,-1.091
0.934,-0.504,-0.865
0.964,-0.54,-0.576
0.876,-0.611,-0.457
0.672,-0.748,-0.383
0.43,-0.829,-0.446
0.002,-0.784,-0.554
-0.238,-0.759,-0.682
-0.415,-0.714,-0.904
-0.584,-0.531,-1.411
-0.715,-0.409,-1.641
-0.814,-0.298,-1.858
-1.039,-0.187,-1.947
-1.162,-0.097,-2.026
-1.232,-0.001,-2.179
-1.264,0.11,-2.258
-1.335,0.19,-2.381
-1.396,0.29,-2.541
-1.343,0.377,-2.46
-1.343,0.377,-2.46
-0.699,0.749,-2.638
-0.636,1.008,-2.499
-0.451,1.094,-1.795
-0.42,0.789,-1.288
-0.363,0.654,-0.93
-0.211,0.328,-0.627
-0.193,0.22,-0.725
-0.377,0.152,-0.715
-0.512,0.085,-0.348
-0.717,-0.031,-0.287
-0.869,-0.111,-0.212
-1.079,-0.02,-0.245
-1.219,0.022,-0.214
-1.237,0.121,-0.053
-1.178,0.275,0.109
-1.168,0.298,0.621
-0.988,0.132,1.397
-0.797,0.054,1.823
-0.381,-0.231,2.254
-0.381,-0.231,2.254
-0.2,-0.615,2.371
-0.2,-0.615,2.371
-0.403,-0.607,2.03
-1.014,-0.23,1.353
-1.014,-0.23,1.353
-1.051,-0.304,0.618
-1.051,-0.304,0.618
-0.96,-0.35,0.891
-0.936,-0.413,1.239
-0.767,-0.652,1.696
-0.465,-1.006,1.999
-0.096,-1.486,2.419
0.137,-1.829,2.537
0.025,-2.015,2.505
-0.203,-2.05,2.187
-0.493,-2.072,1.31
-0.884,-2.067,0.165
-1.204,-1.995,-0.778
-1.519,-1.593,-1.428
-1.634,-1.325,-1.883
-1.676,-1.009,-1.916
-1.737,-0.585,-1.67
-1.688,-0.273,-1.721
-1.688,-0.273,-1.721
-1.407,-0.209,-2.017
-0.668,-0.637,-1.858
-0.408,-0.921,-1.405
-0.347,-0.99,-0.972
-0.327,-0.983,-0.692
-0.178,-1.006,-0.604
-0.159,-0.94,-0.591
-0.236,-0.813,-0.67
-0.235,-0.684,-0.865
-0.108,-0.511,-1.177
-0.003,-0.333,-1.537
0.093,-0.18,-1.79
0.173,0.059,-2.022
0.136,0.265,-2.148
0.095,0.462,-2.208
0.049,0.515,-2.273
0.028,0.575,-2.318
0.059,0.614,-2.365
0.092,0.691,-2.315
0.117,0.718,-2.163
0.22,0.757,-1.91
0.27,0.764,-1.669
0.319,0.774,-1.503
0.41,0.736,-1.402
0.496,0.751,-1.097
0.612,0.767,-0.924
0.703,0.738,-0.816
0.741,0.644,-0.663
0.711,0.556,-0.556
0.678,0.574,-0.485
0.561,0.689,-0.441
0.451,0.809,-0.562
0.408,0.801,-0.565
0.379,0.851,-0.496
0.359,0.9,-0.38
0.364,0.893,-0.281
0.458,0.798,0.002
0.649,0.615,0.316
0.888,0.364,0.721
0.993,0.156,1.067
1.002,-0.059,1.296
0.828,-0.135,1.34
0.371,0.166,1.088
0.014,0.324,0.752
0.005,0.243,0.573
0.19,0.01,0.54
0.537,-0.172,0.699
0.815,-0.274,1.07
1.011,-0.425,1.844
1.117,-0.665,2.553
1.178,-1.028,2.946
1.204,-1.349,3.274
1.026,-1.433,3.517
0.892,-1.506,3.526
0.836,-1.556,3.359
0.87,-1.55,2.906
0.99,-1.552,2.248
0.99,-1.552,2.248
1.186,-1.231,1.02
1.198,-1.059,0.281
1.112,-0.919,-0.25
1.044,-0.796,-0.644
0.913,-0.673,-1.082
0.859,-0.582,-1.397
0.932,-0.521,-1.648
0.995,-0.484,-1.841
1.032,-0.483,-1.907
0.992,-0.523,-1.867
0.77,-0.588,-1.691
0.435,-0.658,-1.517
0.082,-0.753,-1.308
-0.295,-0.82,-1.173
-0.535,-0.793,-1.122
-0.688,-0.697,-1.106
-0.845,-0.561,-1.17
-0.928,-0.396,-1.367
-0.924,-0.279,-1.722
-0.973,-0.089,-1.972
-0.911,0.134,-2.256
-0.937,0.452,-2.377
-1.118,0.504,-2.514
-1.313,0.326,-3.261
-1.415,0.529,-2.82
-1.646,0.539,-2.31
-1.567,0.925,-2.368
-1.61,0.832,-2.414
-1.185,0.622,-2.948
-1.123,0.635,-3.311
-1.169,0.399,-2.731
